,customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packetss,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Most_usable_protocol,Churn
3812,8573-JGCZW,Male,31,17,Yes,DOCSIS,No,No,1,589.5,66710302800,8100,8100,3221100,975300.0,MQTT,No
3813,6837-HAEVO,Male,18,69,Yes,DSL,Yes,Yes,1,3150.0,54646500,2100,2100,224400,160500.0,SSL_NO_CERT,No
3814,6701-YVNQG,Male,21,72,Yes,FTTB,Yes,Yes,0,2661.0,22302585900,2400,2100,686400,2098200.0,SSL_NO_CERT,No
3815,9306-CPCBC,Female,41,3,Yes,DSL,No,No,2,2227.5,17917739400,1500,1500,795600,140100.0,YOUTUBE,Yes
3816,4304-XUMGI,Male,64,50,Yes,FTTB,No,Yes,1,2254.5,286447800,6000,5100,900300,867300.0,IP_ICMP,No
3817,9504-YAZWB,Female,22,53,Yes,DOCSIS,No,No,0,607.5,50114046900,31800,21600,5171100,10713600.0,WHATSAPP,No
3818,8819-ZBYNA,Female,58,58,Yes,DSL,Yes,Yes,1,3273.0,3230261100,5100,3300,211500,2010300.0,WAZE,No
3819,6174-NRBTZ,Male,37,46,No,FTTB,No,No,0,922.5,10884184800,6000,9300,3293400,768600.0,GOOGLE,No
3820,9481-IEBZY,Male,26,72,Yes,DSL,Yes,Yes,2,3387.0,32694428700,15000,10200,3085800,2993400.0,YAHOO,No
3821,1833-VGRUM,Female,38,1,Yes,DSL,No,No,1,2226.0,20668505700,31500,20100,3546900,2886600.0,TelegramChat,Yes
3822,6137-NICCO,Female,26,6,Yes,DSL,Yes,No,1,2821.5,41213654700,8400,7200,917400,4440600.0,SKINNY,No
3823,9065-ZCPQX,Male,42,72,Yes,FTTB,No,Yes,2,2365.5,24528406800,35400,28500,3908700,4605000.0,APPLE_ITUNES,No
3824,6402-EJMWF,Male,38,4,Yes,FTTB,No,Yes,2,1659.0,9706468800,21900,15900,2252400,4284900.0,NetBIOS,No
3825,3620-EHIMZ,Female,38,52,Yes,DOCSIS,No,No,1,580.5,395395800,9300,7800,1215900,1996800.0,DROPBOX,No
3826,3213-VVOLG,Male,54,0,Yes,DOCSIS,No,No,0,760.5,2029507200,22800,17400,2192400,2812500.0,HTTP_CONNECT,No
3827,6870-ECSHE,Female,33,2,Yes,DOCSIS,No,No,2,613.5,730234500,18900,20400,3517500,4709100.0,WHOIS_DAS,No
3828,8747-UDCOI,Female,58,65,Yes,DOCSIS,No,No,2,580.5,7181863800,16200,14100,2170200,5207400.0,CONTENT_FLASH,No
3829,8374-XGEJJ,Male,47,43,Yes,DSL,Yes,Yes,1,3030.0,216982068600,84900,92700,39664200,40552500.0,WHOIS_DAS,Yes
3830,2656-TABEH,Male,60,4,Yes,DSL,Yes,Yes,2,3006.0,173972100,6900,8400,1581600,562500.0,ORACLE,Yes
3831,6946-LMSQS,Male,27,25,Yes,DSL,No,Yes,2,2671.5,75354900,1200,1200,300,150600.0,OSCAR,Yes
3832,4626-OZDTJ,Female,56,51,Yes,FTTB,Yes,Yes,1,2359.5,206471884200,63000,63900,23967900,7725300.0,TWITTER,No
3833,9169-BSVIN,Male,50,12,Yes,FTTB,Yes,Yes,2,2242.5,14367671400,11700,6600,823800,3819300.0,TEAMVIEWER,No
3834,2325-ZUSFD,Female,22,57,Yes,FTTB,Yes,Yes,0,2103.0,21789380100,12600,8400,1529100,4544700.0,FTP_DATA,Yes
3835,8194-PEEBY,Female,56,24,Yes,DOCSIS,No,No,1,597.0,6312371400,2700,3600,219900,2090400.0,SKINNY,No
3836,6872-HXFNF,Female,61,64,Yes,FTTB,No,No,1,1750.5,24160134000,8700,9000,4048200,605100.0,WHOIS_DAS,No
3837,3932-CMDTD,Female,28,4,Yes,DSL,Yes,Yes,2,3169.5,909540765900,78000,72600,35998200,18870300.0,WIKIPEDIA,Yes
3838,7714-YXSMB,Female,24,26,Yes,DSL,Yes,Yes,0,3015.0,71717700,1500,1800,165900,113700.0,NFS,No
3839,8387-UGUSU,Female,34,15,Yes,DOCSIS,No,No,2,601.5,35015407500,6600,5700,1562100,3076200.0,IMAP,No
3840,1080-BWSYE,Male,27,64,Yes,DOCSIS,No,No,2,769.5,30847240800,11400,11100,1581300,5391300.0,NETFLIX,No
3841,4039-HEUNW,Male,57,36,Yes,DSL,Yes,Yes,1,2895.0,58247304300,12600,15900,2373600,13677300.0,OPENSIGNAL,Yes
3842,1194-HVAIF,Female,41,27,Yes,DSL,Yes,Yes,2,2850.0,1552940100,2400,2700,183600,231900.0,WIKIPEDIA,No
3843,0812-WUPTB,Male,39,1,Yes,DSL,No,No,2,2125.5,12809595000,22200,19200,2325900,6277500.0,MQTT,Yes
3844,3594-UVONA,Female,31,35,Yes,FTTB,Yes,Yes,1,2578.5,40819855500,5700,5400,1289400,1491300.0,MAIL_IMAPS,Yes
3845,0004-TLHLJ,Male,48,4,Yes,DSL,No,No,2,2217.0,178322895000,75000,84300,20280300,105249600.0,WIKIPEDIA,Yes
3846,1767-TGTKO,Female,35,8,Yes,FTTB,No,No,2,1363.5,174395100,4500,3900,507600,558600.0,BitTorrent,No
3847,8439-LTUGF,Male,28,10,Yes,DOCSIS,No,No,2,600.0,35687177100,3000,3000,1798200,319500.0,SKYPE,No
3848,8805-JNRAZ,Female,20,2,Yes,FTTB,No,No,2,1476.0,25633222800,15000,11700,1245000,5445900.0,TWITCH,No
3849,5089-IFSDP,Female,40,58,Yes,DSL,Yes,Yes,2,3283.5,1202129400,7200,4800,489900,2500800.0,WIKIPEDIA,Yes
3850,6418-HNFED,Male,58,51,Yes,FTTB,Yes,Yes,2,2497.5,18059929200,4800,5400,1862700,421500.0,TelegramChat,No
3851,0206-OYVOC,Female,47,46,Yes,DOCSIS,No,No,2,577.5,41208334800,3900,4800,3207900,454200.0,OSCAR,No
3852,7291-CDTMJ,Male,56,1,Yes,DOCSIS,No,No,0,589.5,17985120600,1800,1500,281100,885000.0,TEAMVIEWER,No
3853,7128-GGCNO,Male,31,46,Yes,DSL,No,No,1,2184.0,28252905900,44400,31500,14030700,6309900.0,GOOGLE_MAPS,No
3854,0237-YFUTL,Female,37,50,Yes,DSL,Yes,Yes,1,3289.5,14840720100,9300,10200,2879100,1362600.0,HTTP_PROXY,No
3855,7691-KGKGP,Male,20,53,Yes,FTTB,Yes,No,0,1950.0,34922352000,26100,27300,9958500,3709500.0,SPOTIFY,No
3856,6710-HSJRD,Male,55,61,Yes,DSL,Yes,Yes,0,3423.0,6002739600,27300,25800,6235500,6131400.0,DNS,No
3857,3675-EQOZA,Male,21,5,Yes,DOCSIS,No,No,1,619.5,182364532200,43800,48300,17859900,31419300.0,TelegramChat,No
3858,0840-DCNZE,Male,50,47,Yes,FTTB,Yes,Yes,0,2608.5,17999800800,1500,1200,258600,272400.0,APPLE,No
3859,1732-FEKLD,Female,19,54,Yes,DSL,Yes,No,1,2842.5,1644092700,12900,10200,1596300,4141800.0,APPLE_ITUNES,No
3860,9862-KJTYK,Male,33,19,No,FTTB,No,No,0,760.5,20060138400,3600,3000,360000,1490400.0,SSL_NO_CERT,No
3861,0479-HMSWA,Female,44,26,Yes,DSL,Yes,Yes,1,3163.5,25802319900,14100,13200,5081100,4722600.0,SKYPE,No
3862,5854-KSRBJ,Male,60,70,Yes,DOCSIS,No,No,1,762.0,3836091900,3000,2400,120300,1520100.0,GOOGLE_MAPS,No
3863,0365-BZUWY,Male,33,17,Yes,DSL,Yes,Yes,2,3076.5,19989261300,2700,2400,391500,1785600.0,NetBIOS,No
3864,4817-VYYWS,Female,58,30,Yes,DSL,Yes,Yes,2,3006.0,17789489400,2100,1800,961800,159600.0,NTP,Yes
3865,5701-SVCWR,Female,47,1,Yes,DOCSIS,No,No,1,720.0,18358656300,2100,2100,844500,222000.0,TOR,No
3866,3129-AAQOU,Female,22,19,Yes,DOCSIS,No,No,2,768.0,56281260300,20100,18900,6493800,7882800.0,WHATSAPP,No
3867,4922-CVPDX,Female,63,26,Yes,FTTB,Yes,Yes,1,2205.0,103579588200,11400,10200,5355600,1125300.0,SKINNY,No
3868,1396-QWFBJ,Female,28,21,Yes,DSL,No,No,2,2221.5,40031568000,6900,6300,900900,2409300.0,WIKIPEDIA,Yes
3869,1357-BIJKI,Male,39,50,Yes,DSL,Yes,Yes,1,2947.5,62782104600,8400,7500,1975800,2789700.0,HTTP_DOWNLOAD,No
3870,1099-BTKWT,Female,57,68,No,FTTB,Yes,Yes,0,1632.0,708564600,9300,6000,2231700,2572200.0,TelegramChat,No
3871,5299-SJCZT,Male,26,3,Yes,DSL,Yes,Yes,0,3046.5,64923600,1500,1800,121200,12000.0,EASYTAXI,Yes
3872,2018-PZKMU,Male,60,9,Yes,DSL,Yes,Yes,0,3093.0,23536919100,10800,8400,1907700,3012300.0,APPLE_ICLOUD,No
3873,7340-KEFQE,Female,22,51,No,FTTB,No,No,2,1026.0,98874302400,51600,55800,28479900,16473000.0,GMAIL,No
3874,4570-QHXHL,Female,26,9,Yes,FTTB,No,No,1,1312.5,283649100,4200,3600,1294800,1390500.0,APPLE_ICLOUD,No
3875,2403-BCASL,Male,32,41,Yes,DSL,Yes,Yes,2,3358.5,45072449100,24000,17100,5534400,9138000.0,MSN,Yes
3876,7392-YYPYJ,Male,55,22,Yes,DSL,Yes,Yes,2,3019.5,118185328500,27300,27600,8195100,27782400.0,AMAZON,No
3877,2898-LSJGD,Female,57,21,No,FTTB,Yes,Yes,2,1678.5,63908963100,33900,32400,55107000,4790700.0,WHATSAPP,Yes
3878,2223-GDSHL,Male,36,71,Yes,DSL,Yes,Yes,0,3481.5,15296283000,6900,4800,551100,2058000.0,UBUNTUONE,No
3879,7359-PTSXY,Male,43,1,Yes,FTTB,No,No,2,1372.5,36386759700,7500,8100,333000,13901100.0,POP3,Yes
3880,9470-RTWDV,Male,30,26,Yes,FTTB,Yes,Yes,0,2460.0,62001654300,44400,42300,10977600,10199400.0,MAIL_IMAPS,No
3881,2176-OSJUV,Male,53,71,Yes,FTTB,No,No,1,1954.5,18044529900,3000,3000,800700,445500.0,NFS,No
3882,9348-YVOMK,Male,39,4,Yes,FTTB,No,No,1,1344.0,34029789900,12300,12900,264000,369900.0,STARCRAFT,No
3883,8104-OSKWT,Female,61,12,Yes,DSL,No,No,0,2394.0,17980712700,1500,1200,154800,122400.0,OPENSIGNAL,No
3884,4521-YEEHE,Female,25,18,Yes,DSL,Yes,No,0,2665.5,61183890900,16200,15300,5001300,3411600.0,INSTAGRAM,No
3885,4090-KPJIP,Female,45,3,Yes,DSL,No,No,1,2248.5,77894904300,13200,10800,1466100,5059200.0,OPENVPN,No
3886,3786-WOVKF,Female,48,72,Yes,DSL,Yes,Yes,0,3205.5,18049115700,1500,1200,210300,180300.0,GMAIL,No
3887,4503-BDXBD,Male,41,11,Yes,DSL,No,No,2,2248.5,37378827300,12900,12900,5347500,4931100.0,IP_ICMP,Yes
3888,6086-ESGRL,Female,37,1,Yes,DSL,No,Yes,0,2404.5,18313317300,19500,17400,4125000,7324800.0,SSH,Yes
3889,2592-HODOV,Male,62,13,Yes,DOCSIS,No,No,2,579.0,36269752500,11700,8700,927600,3308100.0,HTTP,No
3890,3886-CERTZ,Female,60,72,Yes,DSL,Yes,Yes,1,3277.5,35326089600,9300,6600,750600,3294000.0,IP_ICMP,Yes
3891,7995-ZHHNZ,Male,64,42,Yes,FTTB,No,No,0,1683.0,15984329400,344700,371100,150600,531925200.0,UPNP,No
3892,3824-RHKVR,Female,44,17,Yes,DOCSIS,No,No,1,591.0,144449100,5400,6000,265500,7076100.0,HTTP_PROXY,No
3893,5816-SCGFC,Female,49,7,Yes,FTTB,No,No,1,1539.0,55922516400,25800,22800,2426400,11672700.0,SKINNY,No
3894,5989-AXPUC,Female,26,68,Yes,DSL,Yes,Yes,2,3558.0,6602990100,4500,3900,135600,2708100.0,INSTAGRAM,No
3895,4979-HPRFL,Male,57,56,Yes,DOCSIS,No,No,0,724.5,17937138900,1800,1500,259200,117600.0,HTTP_DOWNLOAD,No
3896,8590-OHDIW,Female,64,38,Yes,DOCSIS,No,No,2,609.0,79688319900,31800,27000,3457800,21967200.0,MSSQL,No
3897,8015-IHCGW,Female,31,72,Yes,DSL,Yes,Yes,1,3465.0,1267215900,22500,16200,1404900,8094900.0,APPLE_ITUNES,No
3898,2332-TODQS,Female,52,48,Yes,DOCSIS,No,No,1,751.5,90690088200,139500,431400,345300,1469165100.0,DNS,No
3899,9278-VZKCD,Female,59,52,Yes,DSL,Yes,Yes,1,3273.0,121397100,3900,3000,282300,1761000.0,HTTP_CONNECT,No
3900,8008-OTEZX,Female,27,35,Yes,DOCSIS,No,No,0,589.5,1275416100,6900,13200,147000,34469100.0,OSCAR,No
3901,2773-OVBPK,Male,62,67,Yes,DSL,Yes,Yes,2,3339.0,10176464700,47700,43200,4370100,24783600.0,WAZE,No
3902,5999-LCXAO,Female,31,1,No,FTTB,No,No,0,897.0,837779700,9900,13800,494700,35880600.0,INSTAGRAM,No
3903,5206-XZZQI,Male,49,53,Yes,DSL,No,No,0,2418.0,369898500,3600,2700,261300,1924200.0,TOR,No
3904,4803-LBYPN,Male,28,34,Yes,DOCSIS,No,No,1,624.0,27371553300,40200,37500,2995200,43336500.0,FACEBOOK,No
3905,5759-RCVCB,Female,58,3,No,FTTB,Yes,No,0,1056.0,3347997300,5700,7800,284100,10659300.0,GMAIL,Yes
3906,6372-RFVNS,Female,60,1,Yes,DSL,Yes,No,1,2364.0,1004370300,14700,15600,1481100,20492100.0,MQTT,Yes
3907,2139-FQHLM,Male,33,19,Yes,DSL,Yes,No,1,2698.5,7115464800,21600,19200,1440900,877200.0,OPENVPN,No
3908,8261-GWDBQ,Female,59,60,Yes,DSL,Yes,Yes,2,3481.5,3448282200,5100,5100,711300,1552200.0,NETFLIX,No
3909,1093-YSWCA,Male,34,11,Yes,DOCSIS,No,No,1,586.5,1106202963300,336600,325800,36946500,439443300.0,DEEZER,No
3910,8938-UMKPI,Female,58,47,Yes,DSL,Yes,Yes,0,3192.0,29864403300,120300,134400,35348100,120530400.0,TWITTER,Yes
3911,0991-BRRFB,Male,55,18,Yes,FTTB,No,No,2,1482.0,147950427600,39000,52500,2587800,4086600.0,CITRIX,Yes
3912,3882-IYOIJ,Female,40,60,Yes,DSL,Yes,Yes,0,3457.5,17953703100,3000,2700,257100,128400.0,SKYPE,No
3913,8749-TZYEC,Male,30,72,Yes,DOCSIS,No,No,2,744.0,17829358800,3000,3000,260700,259500.0,SPOTIFY,No
3914,1755-FZQEC,Male,57,39,Yes,DOCSIS,No,No,2,597.0,304562818200,90600,98400,25302600,81556800.0,SSH,No
3915,3115-JPJDD,Female,40,59,Yes,DSL,No,No,2,2437.5,251877312300,161700,102600,10526100,60495900.0,WHOIS_DAS,No
3916,5600-KTXFM,Male,51,2,Yes,DSL,No,No,0,2098.5,178594452600,93300,60300,7392600,33865200.0,HTTP_DOWNLOAD,No
3917,3871-IKPYH,Male,20,1,Yes,DSL,No,No,2,2073.0,33210840300,42300,40800,7296000,10282200.0,WHATSAPP,Yes
3918,6319-IEJWJ,Male,53,20,Yes,DSL,Yes,Yes,0,2706.0,25451859600,35100,33900,4903500,8536800.0,MAIL_IMAPS,Yes
3919,9025-AOMKI,Female,24,6,Yes,DSL,Yes,Yes,1,2806.5,20201871000,32100,29100,4375200,5577300.0,GMAIL,Yes
3920,6339-TBELP,Male,54,71,Yes,DSL,No,No,2,2592.0,7861117800,291000,219300,9920100,315551700.0,EBAY,No
3921,7964-YESJC,Female,55,24,Yes,FTTB,No,No,2,1989.0,331583424000,215400,219600,48750300,51163800.0,APPLE_ITUNES,No
3922,6173-GOLSU,Male,36,67,Yes,DSL,Yes,Yes,1,2839.5,18223847700,3000,2400,333300,764100.0,UPNP,No
3923,5275-SQEIZ,Male,60,1,Yes,DSL,No,Yes,2,2425.5,93888701400,60000,56700,2991300,51814200.0,WINDOWS_UPDATE,Yes
3924,7716-YTYHG,Female,27,48,Yes,DSL,No,Yes,0,2461.5,34913930700,5100,6000,231300,1334400.0,TOR,Yes
3925,9938-ZREHM,Female,42,37,Yes,FTTB,No,Yes,2,2163.0,479105901600,144300,136500,18141900,37002900.0,SSL,No
3926,7950-XWOVN,Male,29,11,No,FTTB,No,No,2,1041.0,128052819900,54000,87900,1465800,208911300.0,INSTAGRAM,No
3927,4390-KYULV,Male,56,3,Yes,DOCSIS,No,No,1,616.5,216459341100,21900,14700,2317500,1215600.0,UPNP,Yes
3928,4647-MUZON,Female,22,18,Yes,DSL,Yes,Yes,0,2878.5,6105473700,9000,9300,607500,2723700.0,MQTT,No
3929,9702-AIUJO,Male,60,50,Yes,FTTB,No,No,2,1344.0,139621800,11700,12000,1048500,4482900.0,NTP,No
3930,8849-PRIQJ,Female,32,67,Yes,DSL,Yes,Yes,0,3282.0,133185366300,203700,199500,19520400,139818300.0,MICROSOFT,No
3931,8851-RAGOV,Female,37,25,Yes,FTTB,No,Yes,1,2131.5,232885532100,420000,472500,36183900,291284400.0,CITRIX,No
3932,1304-NECVQ,Female,24,2,Yes,DSL,No,No,2,2356.5,1328474100,32100,35100,151200,49115100.0,MAIL_IMAPS,Yes
3933,5396-IZEPB,Male,54,9,Yes,DOCSIS,No,No,1,591.0,3251140800,20400,107100,324900,222377700.0,CITRIX,No
3934,1729-VLAZJ,Female,48,10,No,FTTB,No,No,1,1207.5,9059791800,1500,1800,194700,189300.0,TOR,No
3935,8285-ABVLB,Female,46,70,Yes,DOCSIS,No,No,2,595.5,49685808600,8700,7800,521100,942000.0,DROPBOX,No
3936,0701-TJSEF,Male,43,9,Yes,FTTB,No,Yes,1,2047.5,9052941900,2700,3000,364500,155100.0,FACEBOOK,No
3937,5712-VBOXD,Female,64,4,Yes,DOCSIS,No,No,2,604.5,54479367300,406500,350400,77859600,134885700.0,SSL,No
3938,6629-LADHQ,Female,32,2,Yes,FTTB,No,No,0,1528.5,4561677300,5700,4200,366900,5108700.0,TWITTER,No
3939,8945-GRKHX,Female,21,1,Yes,DSL,No,Yes,2,2359.5,295869900,2400,1800,423600,169800.0,NTP,Yes
3940,1559-DTODC,Male,36,19,No,FTTB,No,No,1,754.5,578352300,11700,9000,314100,122700.0,WIKIPEDIA,No
3941,4797-MIWUM,Male,37,7,Yes,DOCSIS,No,No,2,607.5,1371181200,16500,12900,474300,128100.0,HTTP,No
3942,6959-UWKHF,Male,42,1,Yes,FTTB,No,No,1,1287.0,410662500,4500,4200,155100,41700.0,EDONKEY,Yes
3943,8720-RQSBJ,Male,37,1,Yes,FTTB,No,No,0,1320.0,482089500,9000,7800,313500,84900.0,OPENSIGNAL,No
3944,4537-CIBHB,Female,27,9,Yes,DOCSIS,No,No,1,607.5,18058340400,6600,6600,138900,9199500.0,MAIL_IMAPS,No
3945,3815-SLMEF,Female,23,3,No,FTTB,No,No,0,1027.5,71839141800,6000,4800,1078200,907500.0,MS_ONE_DRIVE,Yes
3946,5154-VEKBL,Female,46,9,No,FTTB,Yes,Yes,0,1755.0,17747328900,32700,39300,1371600,79374900.0,MSN,Yes
3947,4324-AHJKS,Female,45,5,Yes,FTTB,No,No,1,1674.0,725625000,8400,11100,1877100,771300.0,SIMET,No
3948,4355-CVPVS,Female,45,56,Yes,DSL,Yes,Yes,1,2667.0,18584765100,1500,1200,247800,183300.0,GOOGLE,No
3949,4495-LHSSK,Female,53,18,Yes,FTTB,No,No,1,1729.5,15309393300,5400,3000,992700,543000.0,SKINNY,No
3950,5655-JSMZM,Male,48,49,Yes,DSL,Yes,Yes,1,2886.0,12438442200,5100,1800,296700,247800.0,WINDOWS_UPDATE,Yes
3951,5915-ANOEI,Male,40,70,Yes,FTTB,Yes,No,1,2374.5,15218922600,6600,4800,2454300,2673900.0,YOUTUBE,No
3952,9861-PDSZP,Female,59,72,Yes,DSL,Yes,Yes,0,3241.5,24169476000,8700,6000,1463100,1412100.0,APPLE_ICLOUD,No
3953,4505-EXZHB,Female,27,6,Yes,DSL,No,No,0,2232.0,6059454600,3900,2400,282300,495000.0,DROPBOX,Yes
3954,7225-CBZPL,Male,33,17,Yes,DSL,Yes,Yes,2,2844.0,19772748000,6000,4800,2135400,1830900.0,APPLE_ITUNES,No
3955,6704-UTUKK,Male,40,29,No,FTTB,Yes,Yes,2,1377.0,15142177500,5400,3300,767100,730200.0,FACEBOOK,No
3956,4587-VVTOX,Female,19,6,Yes,DSL,Yes,Yes,2,3159.0,17798956500,5100,3300,767100,730200.0,EASYTAXI,Yes
3957,2019-HDCZY,Male,20,63,Yes,DSL,Yes,Yes,2,3078.0,17370351000,5400,2700,992700,711000.0,DEEZER,No
3958,4652-NNHNY,Male,30,16,Yes,DSL,No,No,0,2215.5,15535661400,4200,1800,847200,321900.0,YOUTUBE,Yes
3959,8788-DOXSU,Male,36,59,Yes,FTTB,No,Yes,0,1840.5,15687166500,6600,3900,1095900,1857600.0,WIKIPEDIA,No
3960,7404-JLKQG,Female,62,3,Yes,FTTB,Yes,No,2,1726.5,6158955900,47700,39600,7580400,17677800.0,MAIL_IMAPS,No
3961,7421-ZLUPA,Female,46,8,No,FTTB,No,No,2,877.5,14822881500,47400,50700,10089600,30395400.0,WAZE,No
3962,8972-HJWNV,Female,37,7,Yes,DSL,No,Yes,0,2536.5,187089300,1800,1200,7500,2100.0,BitTorrent,Yes
3963,3274-NSDWE,Female,28,68,Yes,DOCSIS,No,No,2,588.0,104433270000,8100,7500,168000,147300.0,TelegramChat,No
3964,2632-IVXVF,Female,22,68,Yes,DSL,Yes,Yes,1,3352.5,858427915500,130800,123300,5778000,4453500.0,NTP,No
3965,3692-JHONH,Female,52,52,Yes,DSL,Yes,Yes,1,3195.0,232191000,1500,2100,646800,300.0,TelegramChat,No
3966,8915-NNTRC,Male,21,72,Yes,DSL,Yes,Yes,2,3231.0,18112253100,4200,4200,744300,643500.0,NetBIOS,No
3967,5914-GXMDA,Female,35,32,Yes,DOCSIS,No,No,2,579.0,889805400,7200,5100,609900,2600400.0,FACEBOOK,No
3968,7463-IFMQU,Female,19,72,Yes,DOCSIS,No,No,0,601.5,4154607600,13200,8700,1347900,3401700.0,MSN,No
3969,2920-RNCEZ,Male,63,1,Yes,DSL,No,No,2,2098.5,18345649800,3000,3000,954900,1833000.0,APPLE_ICLOUD,No
3970,2541-YGPKE,Male,39,42,Yes,FTTB,No,Yes,1,1911.0,369453597300,29700,28200,8771700,2627100.0,SSH,No
3971,8515-OCTJS,Female,45,25,Yes,DOCSIS,No,No,2,742.5,1322545200,2100,2400,426900,186900.0,CONTENT_FLASH,Yes
3972,5382-TEMLV,Male,57,45,Yes,FTTB,No,No,0,1527.0,1744536000,5400,6000,1067700,466800.0,HTTP_CONNECT,No
3973,3441-CGZJH,Female,27,43,No,FTTB,Yes,Yes,1,1812.0,86747400,1500,2700,300,109200.0,DEEZER,No
3974,9592-ERDKV,Male,54,37,Yes,FTTB,Yes,Yes,2,2377.5,320551851300,441900,543600,34143300,755158200.0,MQTT,No
3975,2860-RANUS,Female,56,20,Yes,DSL,No,Yes,0,2574.0,11989515000,43500,59100,5984100,92688300.0,TelegramChat,Yes
3976,5261-QSHQM,Female,52,4,No,FTTB,No,No,2,733.5,13326626100,3000,600,384600,300.0,UNENCRYPED_JABBER,Yes
3977,4778-IZARL,Male,20,63,Yes,DSL,Yes,Yes,2,3303.0,3345722100,17100,32400,4545900,8976600.0,DEEZER,No
3978,0432-CAJZV,Male,54,3,Yes,DSL,Yes,Yes,1,2721.0,1982994300,5700,9600,1226100,1717500.0,MQTT,No
3979,7008-LZVOZ,Male,27,66,Yes,DOCSIS,No,No,0,759.0,18459500100,6600,10800,1443900,1642500.0,OPENSIGNAL,No
3980,8868-WOZGU,Male,46,28,Yes,DSL,Yes,Yes,1,3171.0,6029458200,251100,349200,12873300,752285700.0,STARCRAFT,Yes
3981,1200-TUZHR,Female,53,8,Yes,DSL,No,Yes,1,2556.0,36147250800,107100,126300,11892900,126903900.0,HTTP,No
3982,9365-CSLBQ,Male,39,71,Yes,DOCSIS,No,No,0,730.5,234553104900,5609100,8891400,75984000,17086920900.0,SKYPE,No
3983,1334-FJSVR,Male,54,1,No,FTTB,No,No,1,727.5,6886587900,58800,64500,2455800,120453600.0,SKYPE,Yes
3984,5884-FBCTL,Female,41,72,Yes,DOCSIS,No,No,1,753.0,7039422900,6600,8100,315300,13828500.0,TelegramChat,No
3985,7130-CTCUS,Male,44,16,Yes,FTTB,No,No,0,1636.5,41864278500,132600,149700,8264700,123037800.0,NTP,No
3986,6242-FEGFD,Male,59,66,Yes,DSL,No,No,1,2898.0,49286198100,24300,25500,1550400,16088400.0,TelegramChat,No
3987,7625-XCQRH,Female,51,11,Yes,DSL,No,No,0,2295.0,2349271815600,3213900,4086600,544784400,5512925400.0,CLOUDFLARE,Yes
3988,6194-HBGQN,Male,20,51,Yes,FTTB,Yes,No,0,2434.5,2375556390900,939600,921600,68860800,823132200.0,HTTP_CONNECT,No
3989,7634-WSWDB,Female,23,8,No,FTTB,No,Yes,1,1155.0,40868020564500,412342800,683947800,765307800,1390613602800.0,MICROSOFT,No
3990,6986-IXNDM,Male,31,14,Yes,DSL,Yes,Yes,2,2787.0,1001137397100,119100,95700,5468700,19690800.0,GOOGLE_MAPS,No
3991,1731-TVIUK,Female,48,4,Yes,DSL,No,Yes,0,2805.0,8497193657700,10301400,16502700,6169893600,10881315300.0,TEAMVIEWER,Yes
3992,2987-BJXIK,Female,31,70,Yes,FTTB,Yes,Yes,0,2541.0,1264308796500,161700,136500,29749800,27232500.0,CLOUDFLARE,No
3993,9769-TSBZE,Female,20,70,Yes,FTTB,No,No,2,1980.0,337581685500,324000,309300,23742300,162184800.0,TelegramChat,No
3994,0406-BPDVR,Female,34,54,Yes,DSL,Yes,Yes,0,3045.0,41148380400,31200,34200,2118600,19616400.0,CITRIX,Yes
3995,0618-XWMSS,Male,48,28,Yes,DSL,No,No,1,2247.0,28285026900,37200,36900,2438400,49085700.0,FTP_DATA,Yes
3996,1395-WSWXR,Male,18,24,Yes,DOCSIS,No,No,2,622.5,35763912600,4200,3300,300900,2346300.0,SSL,No
3997,6023-GSSXW,Female,20,69,Yes,FTTB,No,Yes,0,1843.5,328916416200,716700,674100,60670800,1160462400.0,WAZE,No
3998,6752-APNJL,Male,53,42,Yes,FTTB,No,No,0,1635.0,6170498700,4800,3000,386100,1805100.0,FACEBOOK,No
3999,5276-KQWHG,Female,34,2,Yes,DSL,No,No,2,2088.0,83658246900,122400,102600,16860600,185574300.0,APPLE,Yes
4000,0420-HLGXF,Female,39,39,Yes,DSL,Yes,Yes,1,2992.5,14587654200,20700,14700,1501200,12007800.0,NetBIOS,No
4001,7446-KQISO,Male,57,45,Yes,DSL,Yes,Yes,0,3292.5,212264661600,757500,684600,83841000,1276272300.0,STARCRAFT,No
4002,9823-EALYC,Male,43,72,Yes,FTTB,Yes,No,1,2425.5,17858621100,8400,8100,207300,11073900.0,HTTP_PROXY,No
4003,0582-AVCLN,Female,31,38,Yes,DOCSIS,No,No,1,609.0,207637902300,143400,172500,7430100,289734000.0,EBAY,No
4004,5803-NQJZO,Male,54,72,Yes,FTTB,No,No,1,2034.0,18093444300,5400,4800,590700,4743900.0,STARCRAFT,No
4005,2565-JSLRY,Male,51,1,Yes,DOCSIS,No,No,1,721.5,44839249200,7800,10200,3867900,1338900.0,GOOGLE,Yes
4006,2607-DHDAK,Male,42,72,Yes,DOCSIS,No,No,0,594.0,17923433400,1500,900,135900,300.0,CITRIX,No
4007,1073-XXCZD,Male,48,55,Yes,DOCSIS,No,No,2,771.0,165391628700,31200,29400,9939300,6878700.0,MSSQL,No
